year,odometer,condition,transmission,state,price
2017.0,36444.0,,manual,tx,34991
2006.0,149264.0,,manual,tx,6495
2015.0,60840.0,,automatic,tx,14249
2015.0,60840.0,,automatic,tx,14299
2017.0,41554.0,excellent,automatic,tx,18900
2012.0,105315.0,,automatic,tx,6995
2016.0,39540.0,excellent,automatic,tx,16000
2013.0,81552.0,good,other,tx,16590
2018.0,39082.0,good,other,tx,22990
2005.0,277000.0,,automatic,tx,1000
2015.0,7900.0,good,other,tx,16990
2015.0,77726.0,good,other,tx,14990
2018.0,23787.0,good,other,tx,18590
2019.0,19980.0,like new,automatic,tx,19988
2017.0,29319.0,good,other,tx,16590
2018.0,13150.0,like new,automatic,tx,19488
2013.0,132000.0,excellent,automatic,ut,6995
2004.0,114236.0,excellent,automatic,ut,5329
2017.0,78000.0,excellent,manual,ut,17650
2009.0,100342.0,good,automatic,ut,4995
2016.0,88192.0,,automatic,ut,12995
2006.0,174800.0,,automatic,vt,4000
2005.0,138000.0,excellent,automatic,vt,5295
2011.0,128000.0,,automatic,vt,6950
2013.0,103882.0,excellent,manual,vt,13995
2009.0,142523.0,good,automatic,vt,5996
2010.0,96000.0,good,automatic,vt,6000
2012.0,73000.0,excellent,automatic,vt,9000
2013.0,103255.0,excellent,automatic,vt,8900
2009.0,142523.0,good,automatic,vt,5996
2009.0,142523.0,good,automatic,vt,5996
2013.0,103255.0,excellent,automatic,vt,8900
2011.0,103425.0,excellent,automatic,vt,7995
2013.0,95744.0,good,automatic,vt,9998
2017.0,110462.0,good,automatic,vt,14998
2016.0,79603.0,good,automatic,vt,12595
2009.0,142523.0,good,automatic,vt,5996
2014.0,93200.0,excellent,automatic,vt,12000
2013.0,103255.0,excellent,automatic,vt,8900
2013.0,23000.0,like new,manual,vt,16000
2013.0,95744.0,good,automatic,vt,9998
2010.0,123102.0,like new,automatic,vt,6995
2009.0,83610.0,excellent,automatic,vt,6998
2009.0,142523.0,good,automatic,vt,5996
2013.0,103255.0,excellent,automatic,vt,8900
2014.0,23707.0,excellent,automatic,vt,11990
2015.0,61511.0,good,automatic,vt,10999
2013.0,103255.0,excellent,automatic,vt,8900
2012.0,106189.0,good,automatic,vt,5500
2009.0,142523.0,good,automatic,vt,5996
2009.0,142523.0,good,automatic,vt,5996
2017.0,27000.0,excellent,automatic,vt,15995
2016.0,79603.0,good,automatic,vt,12595
2013.0,103255.0,excellent,automatic,vt,8900
2018.0,37010.0,like new,automatic,vt,16998
2017.0,110462.0,good,automatic,vt,14998
2018.0,30974.0,,automatic,va,0
2018.0,33896.0,,automatic,va,0
2013.0,140000.0,good,automatic,va,9750
2018.0,28942.0,good,other,va,18590
2017.0,105029.0,,automatic,va,0
2004.0,189350.0,,automatic,va,0
2018.0,30974.0,,automatic,va,0
2013.0,182000.0,excellent,automatic,va,7900
2012.0,82848.0,good,other,va,8590
2006.0,199000.0,good,automatic,va,4995
2012.0,73520.0,excellent,automatic,va,9499
2018.0,32325.0,,manual,va,24795
2006.0,199000.0,good,automatic,va,4995
2018.0,32132.0,,automatic,va,18495
2020.0,9954.0,good,other,va,26590
2006.0,193000.0,excellent,automatic,va,5495
2015.0,123589.0,,automatic,va,8500
2011.0,88605.0,,automatic,va,7995
2007.0,175966.0,,manual,va,4995
2006.0,146000.0,excellent,automatic,va,6400
2001.0,153436.0,excellent,manual,va,3490
2012.0,105750.0,like new,automatic,va,7995
2018.0,44780.0,,automatic,va,0
2010.0,135000.0,excellent,manual,va,5100
2015.0,93504.0,,automatic,va,10495
2006.0,146000.0,excellent,automatic,va,6400
2015.0,188854.0,,automatic,va,7895
2011.0,88605.0,,automatic,va,7995
2015.0,85642.0,,automatic,va,9995
2007.0,175966.0,,manual,va,4995
2006.0,146000.0,excellent,automatic,va,6400
2010.0,135000.0,excellent,manual,va,5100
2013.0,81552.0,good,other,va,16590
2013.0,96148.0,,manual,va,0
2003.0,186093.0,,automatic,va,0
2012.0,105750.0,like new,automatic,va,8195
2012.0,105750.0,like new,automatic,va,8195
2015.0,121551.0,,automatic,va,9495
2017.0,36968.0,,automatic,va,0
2017.0,55172.0,,automatic,va,0
2018.0,6757.0,,manual,va,37995
2007.0,175966.0,,manual,va,4995
2010.0,135000.0,excellent,manual,va,5100
2009.0,204000.0,excellent,automatic,va,4100
2005.0,132195.0,excellent,automatic,va,5495
2011.0,166230.0,excellent,automatic,va,6495
2009.0,139000.0,excellent,automatic,va,5995
2015.0,36000.0,excellent,manual,va,14700
2016.0,58805.0,excellent,automatic,va,10995
2018.0,28942.0,good,other,va,18590
2018.0,35931.0,good,other,va,19590
2015.0,44800.0,excellent,manual,va,16500
2011.0,133063.0,,automatic,va,8995
2011.0,133063.0,,automatic,va,8995
2016.0,55123.0,excellent,automatic,va,10495
2011.0,133063.0,,automatic,va,8995
2008.0,1000000.0,good,manual,va,3500
2020.0,9954.0,good,other,va,26590
2012.0,123581.0,excellent,automatic,va,10425
2015.0,110688.0,excellent,automatic,va,10995
2008.0,117434.0,,automatic,va,7500
2019.0,25067.0,good,other,va,25990
2005.0,193758.0,,automatic,va,4500
2006.0,194318.0,,automatic,va,4990
2010.0,138031.0,excellent,automatic,va,8975
2009.0,106842.0,excellent,automatic,va,6495
2019.0,13000.0,excellent,automatic,va,24000
2008.0,117434.0,,automatic,va,7500
2009.0,165000.0,good,automatic,va,4500
2005.0,193758.0,,automatic,va,5890
2013.0,63394.0,excellent,automatic,va,8995
2005.0,200000.0,like new,automatic,va,1700
2005.0,200000.0,like new,automatic,va,2700
2006.0,194318.0,,automatic,va,4990
2010.0,176845.0,,automatic,va,0
2018.0,20500.0,like new,automatic,va,24000
2016.0,36600.0,excellent,automatic,va,17400
2018.0,7885.0,good,other,va,21590
2017.0,40455.0,,automatic,va,14998
2019.0,18806.0,good,automatic,va,19990
2018.0,35931.0,good,other,va,19590
2008.0,117434.0,,automatic,va,7500
2006.0,194318.0,,automatic,va,4990
2005.0,200000.0,like new,automatic,va,1700
2008.0,117434.0,,automatic,va,7500
2004.0,180000.0,,automatic,va,4000
2008.0,199250.0,good,automatic,va,4395
2017.0,52000.0,like new,manual,va,20000
2006.0,194318.0,,automatic,va,4990
2010.0,176845.0,,automatic,va,0
2006.0,235000.0,good,automatic,va,2600
2008.0,117434.0,,automatic,va,7500
2016.0,47000.0,good,automatic,va,15500
2006.0,194318.0,,automatic,va,4990
2014.0,90108.0,excellent,automatic,va,12500
2008.0,117434.0,,automatic,va,7500
2005.0,188000.0,excellent,automatic,va,3600
2006.0,194318.0,,automatic,va,4990
2008.0,117434.0,,automatic,va,7500
2010.0,176845.0,,automatic,va,0
2016.0,36600.0,excellent,automatic,va,16300
2012.0,150000.0,good,automatic,va,6500
1992.0,26495.0,excellent,automatic,va,9995
2006.0,200000.0,,manual,va,2999
2012.0,111000.0,excellent,automatic,va,6400
2013.0,182000.0,excellent,automatic,va,7900
2014.0,109669.0,,automatic,va,0
2014.0,109669.0,,automatic,va,0
2014.0,66936.0,,automatic,va,0
2006.0,149000.0,excellent,automatic,va,3800
2013.0,86596.0,excellent,automatic,va,10990
2009.0,148650.0,excellent,automatic,va,5999
2008.0,78045.0,excellent,automatic,va,6450
2013.0,81209.0,excellent,automatic,va,10500
2014.0,80000.0,like new,automatic,va,13500
2004.0,152695.0,good,automatic,va,3499
2012.0,105750.0,like new,automatic,va,7995
2018.0,44780.0,,automatic,va,0
1996.0,324000.0,fair,automatic,va,650
2006.0,145000.0,,automatic,va,4150
2010.0,116441.0,,automatic,va,7300
2018.0,28942.0,good,other,va,18590
2018.0,35931.0,good,other,va,19590
2020.0,7209.0,good,other,va,27990
2012.0,79715.0,,automatic,va,11200
2013.0,61395.0,good,automatic,va,10970
2017.0,20249.0,like new,automatic,va,21500
2009.0,142157.0,excellent,manual,va,8995
2013.0,144300.0,good,automatic,va,7799
2012.0,93000.0,excellent,manual,va,10750
2013.0,103141.0,,automatic,va,10500
1993.0,280000.0,good,manual,va,2600
2012.0,109297.0,,automatic,va,8000
2007.0,122334.0,,automatic,va,7400
2015.0,46151.0,,automatic,va,0
2013.0,96148.0,,manual,va,0
2003.0,186093.0,,automatic,va,0
2012.0,105750.0,like new,automatic,va,8195
2014.0,66936.0,,automatic,va,0
2016.0,55254.0,,,va,15750
2006.0,115234.0,,automatic,va,5500
2014.0,109669.0,,automatic,va,0
2010.0,116441.0,,automatic,va,7300
2017.0,36968.0,,automatic,va,0
2017.0,55172.0,,automatic,va,0
2019.0,5755.0,,manual,va,21495
2009.0,130423.0,,automatic,va,7000
2011.0,79105.0,,automatic,va,9800
2018.0,50514.0,,manual,va,19795
2018.0,21532.0,,automatic,va,19495
2008.0,78045.0,excellent,automatic,va,6450
2013.0,61395.0,good,automatic,va,10970
2012.0,109297.0,,automatic,va,8000
1999.0,32000.0,like new,manual,va,4500
2013.0,55000.0,good,automatic,va,11750
2012.0,139965.0,excellent,automatic,va,5990
2009.0,165968.0,good,automatic,va,6000
2020.0,9954.0,good,other,va,26590
2018.0,28942.0,good,other,va,18590
2018.0,7885.0,good,other,va,21590
2020.0,7209.0,good,other,va,27990
2018.0,35931.0,good,other,va,19590
2012.0,143857.0,excellent,automatic,va,5990
2015.0,113759.0,,automatic,va,9650
2009.0,138303.0,like new,automatic,va,4990
2008.0,94030.0,,,va,6998
2013.0,171661.0,excellent,automatic,va,5990
2009.0,137085.0,excellent,automatic,va,4990
2007.0,113603.0,excellent,automatic,va,4490
2011.0,133063.0,,automatic,va,8995
1990.0,154000.0,fair,manual,va,2100
2012.0,167211.0,,automatic,va,7200
2008.0,173287.0,,automatic,va,5500
2007.0,132400.0,like new,manual,va,6995
2002.0,217000.0,good,automatic,va,3200
2011.0,133063.0,,automatic,va,8995
2013.0,192541.0,,automatic,va,0
2009.0,117000.0,excellent,manual,va,8000
1991.0,300000.0,good,manual,va,2800
2005.0,132195.0,excellent,automatic,va,5495
2011.0,166230.0,excellent,automatic,va,6495
2018.0,30029.0,,automatic,va,16995
2018.0,32132.0,,automatic,va,18495
2018.0,32325.0,,manual,va,24795
2018.0,29532.0,excellent,automatic,va,15573
2015.0,17000.0,excellent,automatic,va,13495
2015.0,93504.0,,automatic,va,10495
2013.0,131826.0,excellent,automatic,va,8995
2018.0,21532.0,,automatic,va,19495
2018.0,21532.0,,automatic,va,19495
2018.0,50514.0,,manual,va,19795
2018.0,32132.0,,automatic,va,18495
2013.0,81552.0,good,other,va,16590
2018.0,50514.0,,manual,va,19795
2019.0,11764.0,,automatic,va,19795
2018.0,30029.0,,automatic,va,16995
2018.0,32132.0,,automatic,va,18495
2018.0,32325.0,,manual,va,24795
2015.0,93504.0,,automatic,va,10495
2015.0,17000.0,excellent,automatic,va,13495
2018.0,21532.0,,automatic,va,19495
2007.0,149000.0,excellent,manual,va,4995
2007.0,156000.0,good,automatic,wa,4500
2013.0,99004.0,,manual,wa,10934
2016.0,44560.0,,automatic,wa,17500
2001.0,125307.0,,automatic,wa,4495
2007.0,142806.0,,automatic,wa,5995
2020.0,16642.0,,manual,wa,26999
2013.0,99004.0,,manual,wa,11000
2018.0,25862.0,,manual,wa,18500
2010.0,105717.0,,manual,wa,8499
2018.0,25862.0,,manual,wa,18500
1990.0,300000.0,,manual,wa,2000
2003.0,198000.0,excellent,automatic,wa,2600
2012.0,200558.0,,,wa,6995
2014.0,69200.0,excellent,automatic,wa,7600
2001.0,125307.0,,automatic,wa,4495
2007.0,142806.0,,automatic,wa,5995
2013.0,82663.0,good,automatic,wa,11999
2007.0,142806.0,,automatic,wa,5995
2014.0,75823.0,,automatic,wa,14999
2012.0,200558.0,,,wa,6995
2006.0,160000.0,good,automatic,wa,5200
2008.0,138000.0,like new,manual,wa,5500
2011.0,166810.0,excellent,manual,wa,4000
2013.0,98996.0,,manual,wa,11000
2007.0,203509.0,,,wa,4995
2015.0,158268.0,,,wa,7995
2017.0,47273.0,,manual,wa,18999
2006.0,158000.0,good,automatic,wa,5200
2013.0,98996.0,,manual,wa,11000
2017.0,33558.0,excellent,automatic,wa,338
2004.0,202000.0,good,manual,wa,2500
2008.0,110735.0,like new,automatic,wa,9790
2007.0,155120.0,,manual,wa,5990
2007.0,155120.0,,manual,wa,5990
2008.0,110735.0,like new,automatic,wa,10990
2015.0,83475.0,,automatic,wa,167
2017.0,22000.0,good,automatic,wa,16900
2008.0,110735.0,like new,automatic,wa,10990
2007.0,155120.0,,manual,wa,5990
2014.0,27369.0,,automatic,wa,0
2016.0,30744.0,,automatic,wa,17880
2017.0,47273.0,,automatic,wa,18999
2013.0,58000.0,,automatic,wa,8900
2007.0,155120.0,,manual,wa,5990
2008.0,110735.0,like new,automatic,wa,10990
2006.0,151932.0,excellent,automatic,wa,4400
1998.0,120000.0,fair,automatic,wa,2000
2018.0,28506.0,,automatic,wa,283
2017.0,47273.0,,automatic,wa,18999
2019.0,3611.0,,automatic,wa,17300
2013.0,94221.0,,manual,wa,9999
2008.0,110735.0,like new,automatic,wa,10990
2007.0,155120.0,,manual,wa,5990
2014.0,105703.0,,other,wa,10995
2016.0,113391.0,,other,wa,13999
2007.0,155120.0,,manual,wa,5990
2008.0,110735.0,like new,automatic,wa,10990
2013.0,58000.0,excellent,automatic,wa,8900
2008.0,110735.0,like new,automatic,wa,10990
2007.0,155120.0,,manual,wa,5990
2013.0,58000.0,,automatic,wa,8900
2007.0,155120.0,,manual,wa,5990
2015.0,83475.0,,automatic,wa,167
2013.0,94221.0,,manual,wa,9999
2017.0,47273.0,,automatic,wa,18999
2007.0,155120.0,,manual,wa,5990
2013.0,58000.0,,automatic,wa,8800
2007.0,155120.0,,manual,wa,5990
2006.0,217.0,excellent,automatic,wa,3000
2007.0,155120.0,,manual,wa,5990
2012.0,200558.0,,,wa,6995
2001.0,200000.0,excellent,manual,wa,2500
2007.0,155120.0,,manual,wa,5990
2007.0,122366.0,,automatic,wa,6499
2007.0,155120.0,,manual,wa,5990
1999.0,190000.0,good,automatic,wa,1800
2019.0,61402.0,,automatic,wa,14995
2017.0,47273.0,,automatic,wa,18999
1996.0,213000.0,fair,automatic,wa,250
2014.0,27369.0,,automatic,wa,0
2018.0,54457.0,excellent,manual,wa,324
2008.0,184000.0,excellent,manual,wa,7500
2007.0,122366.0,,automatic,wa,6499
2017.0,47273.0,,automatic,wa,18999
2020.0,16642.0,,manual,wa,26999
2010.0,105717.0,,manual,wa,8499
2006.0,145000.0,,manual,wa,2500
2017.0,47273.0,,manual,wa,18999
2008.0,116000.0,excellent,automatic,wa,7900
2004.0,198000.0,fair,automatic,wa,2400
2004.0,182100.0,good,manual,wa,2200
2015.0,42051.0,,manual,wa,21777
2009.0,32379.0,excellent,automatic,wa,8800
2012.0,117233.0,good,automatic,wa,10999
2013.0,130259.0,,automatic,wa,158
2017.0,33127.0,,automatic,wa,346
2013.0,56598.0,,automatic,wa,13000
2011.0,167425.0,,automatic,wa,6999
2017.0,34019.0,,automatic,wa,22991
2010.0,81000.0,good,automatic,wa,7000
2019.0,94030.0,,automatic,wa,0
1985.0,81000.0,excellent,automatic,wa,1500
2015.0,65458.0,good,other,wa,16791
2010.0,221739.0,good,automatic,wa,5388
1991.0,96489.0,good,manual,wa,2000
2010.0,105717.0,,manual,wa,8499
2005.0,1.0,excellent,manual,wa,2995
2014.0,75824.0,,automatic,wa,14999
2018.0,44410.0,good,other,wa,20999
2007.0,115789.0,,automatic,wa,5995
2017.0,29518.0,,automatic,wa,237
2018.0,94030.0,,automatic,wa,0
2013.0,46952.0,,automatic,wa,12998
2012.0,94030.0,,automatic,wa,13991
2012.0,94030.0,,automatic,wa,13991
2014.0,50613.0,excellent,other,wa,13988
1993.0,180000.0,good,manual,wa,1500
2001.0,188612.0,,automatic,wa,3495
2003.0,189281.0,good,automatic,wa,1800
2013.0,52947.0,good,automatic,wa,12180
2012.0,140897.0,,automatic,wa,6990
2019.0,22088.0,,manual,wa,26998
2004.0,160000.0,good,automatic,wa,2250
2005.0,130250.0,good,manual,wa,3500
2014.0,10600.0,excellent,automatic,wa,15900
2017.0,19951.0,,manual,wa,0
2017.0,25542.0,,manual,wa,0
1993.0,218000.0,fair,manual,wa,2500
2013.0,101075.0,excellent,automatic,wa,10950
2008.0,57173.0,,automatic,wa,10991
2012.0,121576.0,,automatic,wa,6999
2001.0,153000.0,,automatic,wa,3900
2020.0,16642.0,,automatic,wa,26999
2003.0,1.0,excellent,automatic,wa,2995
2004.0,127001.0,good,automatic,wa,3650
2006.0,162000.0,excellent,manual,wa,4895
2012.0,112000.0,,automatic,wa,7995
2013.0,58000.0,excellent,automatic,wa,9000
2014.0,63186.0,,automatic,wa,12999
2019.0,36162.0,,automatic,wa,20995
2017.0,94030.0,,automatic,wa,0
2018.0,94030.0,,automatic,wa,0
2013.0,82663.0,good,automatic,wa,11999
2014.0,120899.0,good,other,wa,13980
2012.0,125275.0,excellent,automatic,wa,8000
2013.0,99004.0,,manual,wa,11000
2016.0,44560.0,,automatic,wa,18000
2018.0,25862.0,,manual,wa,18500
2013.0,82663.0,good,automatic,wa,11999
2009.0,150000.0,fair,automatic,wa,3750
2012.0,85000.0,like new,automatic,wa,11200
2013.0,99004.0,,manual,wa,11000
2015.0,79008.0,,automatic,wa,11421
2016.0,44560.0,,automatic,wa,17000
2013.0,99004.0,,manual,wa,10500
2018.0,56844.0,,automatic,wa,19841
2013.0,98996.0,,manual,wa,11000
2004.0,320000.0,excellent,manual,wa,3400
2013.0,98996.0,,manual,wa,11000
2013.0,62781.0,good,other,wa,14987
2002.0,269000.0,,manual,wa,995
1998.0,94030.0,,automatic,wa,3250
1996.0,272122.0,good,manual,wa,1500
2013.0,62781.0,good,other,wa,14987
2017.0,33558.0,excellent,automatic,wa,338
2010.0,105717.0,,manual,wa,8499
2014.0,104937.0,,automatic,wa,11580
2014.0,105703.0,,other,wa,10995
2016.0,113391.0,,other,wa,13999
2013.0,94221.0,,manual,wa,9999
2007.0,122366.0,,automatic,wa,6499
2007.0,203509.0,,,wa,4995
2015.0,158268.0,,,wa,7995
2018.0,20500.0,like new,automatic,wa,18500
2003.0,149357.0,,automatic,wa,900
2000.0,186000.0,,automatic,wa,4200
2014.0,110500.0,excellent,automatic,wa,7800
2002.0,182771.0,,manual,wa,3988
2014.0,105703.0,,other,wa,10995
2016.0,113391.0,,other,wa,13999
2010.0,110000.0,,manual,wa,9999
2013.0,137065.0,,automatic,wa,10995
2013.0,94221.0,,manual,wa,9999
2019.0,16577.0,,automatic,wa,19581
2017.0,47273.0,,automatic,wa,18999
2015.0,35869.0,,automatic,wa,17999
2012.0,200558.0,,,wa,6995
2012.0,76706.0,excellent,automatic,wa,9999
2019.0,16577.0,,automatic,wa,19581
2007.0,122366.0,,automatic,wa,6499
2015.0,158268.0,,,wa,7995
2007.0,203509.0,,,wa,4995
2013.0,137065.0,,automatic,wa,10995
2004.0,214000.0,fair,manual,wv,1200
2008.0,139269.0,good,automatic,wv,5500
2018.0,31547.0,good,other,wv,24990
2019.0,15300.0,like new,automatic,wv,12495
2008.0,70000.0,excellent,automatic,wv,7000
2015.0,11000.0,,automatic,wv,6900
2015.0,108082.0,,automatic,wi,12860
2017.0,18564.0,,automatic,wi,17990
2013.0,67322.0,excellent,manual,wi,16600
2000.0,124000.0,good,automatic,wi,2995
2005.0,106000.0,,automatic,wi,4950
2009.0,151000.0,good,automatic,wi,3995
2018.0,47829.0,good,other,wi,22990
2010.0,104575.0,excellent,automatic,wi,8600
2004.0,169019.0,,automatic,wi,5950
2015.0,142369.0,,automatic,wi,8950
2009.0,101797.0,excellent,automatic,wi,8995
2012.0,83846.0,excellent,manual,wi,13995
2018.0,35931.0,good,other,wi,19590
2014.0,48374.0,good,other,wi,15990
2019.0,40319.0,good,other,wi,24590
2008.0,161000.0,good,automatic,wi,4250
2009.0,73290.0,,automatic,wi,8995
2015.0,77726.0,good,other,wi,14990
2018.0,35931.0,good,other,wi,19590
2019.0,5450.0,excellent,automatic,wi,15985
2019.0,40319.0,good,other,wi,24590
2001.0,150000.0,good,automatic,wi,3000
2015.0,77726.0,good,other,wi,14990
2013.0,67322.0,excellent,manual,wi,16600
2005.0,106000.0,excellent,automatic,wi,4950
2018.0,47829.0,good,other,wi,22990
2006.0,213801.0,good,manual,wi,5000
2005.0,195000.0,,manual,wi,2450
2009.0,116000.0,good,automatic,wi,7200
2018.0,35931.0,good,other,wi,19590
2017.0,46888.0,excellent,automatic,wi,14500
2015.0,142369.0,,automatic,wi,8950
2015.0,142369.0,,automatic,wi,8950
2019.0,40319.0,good,other,wi,24590
2008.0,188000.0,,automatic,wi,4500
2015.0,77726.0,good,other,wi,14990
2005.0,106000.0,excellent,automatic,wi,4950
2019.0,12980.0,excellent,manual,wi,39000
2016.0,15890.0,good,other,wi,18990
2020.0,3906.0,good,other,wi,26990
2013.0,74614.0,,automatic,wi,10995
2015.0,77726.0,good,other,wi,14990
2001.0,126147.0,like new,automatic,wi,2999
2006.0,182543.0,like new,manual,wi,2499
2008.0,134193.0,like new,automatic,wi,4999
2002.0,254000.0,,automatic,wi,2500
2004.0,149000.0,like new,automatic,wi,2999
2009.0,197332.0,like new,automatic,wi,2999
2009.0,145326.0,like new,automatic,wi,4999
2016.0,15890.0,good,other,wi,18990
2004.0,132150.0,like new,automatic,wi,2999
2004.0,136022.0,like new,automatic,wi,2999
2013.0,80100.0,like new,automatic,wi,11995
2020.0,3906.0,good,other,wi,26990
2018.0,47127.0,,automatic,wi,222
2003.0,110048.0,like new,automatic,wi,2999
2002.0,154003.0,like new,automatic,wi,2999
2001.0,126147.0,like new,automatic,wi,2999
2015.0,77726.0,good,other,wi,14990
2003.0,325000.0,good,automatic,wi,1500
2017.0,55635.0,excellent,manual,wi,19577
2018.0,39082.0,good,other,wi,22990
2015.0,108082.0,,automatic,wi,12860
2017.0,18564.0,,automatic,wi,17990
2006.0,100550.0,good,manual,wi,4900
2006.0,169661.0,good,automatic,wi,4900
2012.0,153461.0,good,automatic,wi,6900
2005.0,106000.0,excellent,automatic,wi,4950
2009.0,258000.0,,automatic,wi,2700
2018.0,47829.0,good,other,wi,22990
2014.0,38000.0,good,automatic,wi,13000
2004.0,169019.0,,automatic,wi,5950
2012.0,153461.0,good,automatic,wi,6900
2006.0,169661.0,good,automatic,wi,4900
2009.0,144969.0,excellent,automatic,wi,5999
2008.0,118642.0,excellent,automatic,wi,5790
2016.0,95203.0,excellent,automatic,wi,12999
2007.0,82779.0,excellent,automatic,wi,6999
2014.0,102200.0,excellent,automatic,wi,8999
2012.0,163573.0,excellent,automatic,wi,5788
2012.0,123299.0,excellent,automatic,wi,6588
2015.0,94030.0,good,automatic,wi,0
2018.0,35931.0,good,other,wi,19590
2013.0,84684.0,,manual,wi,0
2008.0,114239.0,,automatic,wi,0
2006.0,169661.0,good,automatic,wi,4900
2009.0,144969.0,excellent,automatic,wi,6488
2008.0,118642.0,excellent,automatic,wi,5790
2014.0,102200.0,excellent,automatic,wi,8188
2012.0,163573.0,excellent,automatic,wi,5788
2012.0,123299.0,excellent,automatic,wi,6588
2013.0,68964.0,excellent,manual,wi,15000
2015.0,142369.0,,automatic,wi,8950
2019.0,40319.0,good,other,wi,24590
2008.0,118642.0,excellent,automatic,wi,5980
2016.0,95203.0,excellent,automatic,wi,13788
2006.0,169661.0,good,automatic,wi,4900
2004.0,222500.0,,manual,wi,2000
2015.0,77726.0,good,other,wi,14990
2013.0,98000.0,,automatic,wi,10400
2008.0,120000.0,like new,automatic,wi,5390
2001.0,126147.0,like new,automatic,wi,2999
2015.0,108082.0,,automatic,wi,12860
